date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
24.3.2000;-0.45;-0.343017472;-0.285814657;-0.249812078;-0.224052101;-0.204783509;-0.190487397;-0.180311893;-0.173757849;-0.170544434;-0.170544434;-0.173757849;-0.180311893;-0.190487397;-0.204783509;-0.224052101;-0.249812078;-0.285814657;-0.343017472;-0.45
25.3.2000;-0.45;-0.347873937;-0.291777311;-0.256412626;-0.23137044;-0.212742054;-0.198967813;-0.189193502;-0.182912529;-0.179837525;-0.179837525;-0.182912529;-0.189193502;-0.198967813;-0.212742054;-0.23137044;-0.256412626;-0.291777311;-0.347873937;-0.45
26.3.2000;-0.45;-0.346339126;-0.29004563;-0.254433179;-0.229121032;-0.210210594;-0.196211456;-0.186258236;-0.179851358;-0.176711125;-0.176711125;-0.179851358;-0.186258236;-0.196211456;-0.210210594;-0.229121032;-0.254433179;-0.29004563;-0.346339126;-0.45
27.3.2000;-0.45;-0.350995365;-0.295729868;-0.260712619;-0.236041339;-0.217714544;-0.204172477;-0.194567516;-0.18839765;-0.185377636;-0.185377636;-0.18839765;-0.194567516;-0.204172477;-0.217714544;-0.236041339;-0.260712619;-0.295729868;-0.350995365;-0.45
28.3.2000;-0.45;-0.333089507;-0.273401989;-0.235165468;-0.207027847;-0.185428449;-0.169094707;-0.157240075;-0.149475865;-0.145628392;-0.145628392;-0.149475865;-0.157240075;-0.169094707;-0.185428449;-0.207027847;-0.235165468;-0.273401989;-0.333089507;-0.45
29.3.2000;-0.45;-0.338377623;-0.279606046;-0.242417947;-0.215428074;-0.195052716;-0.179816098;-0.168895565;-0.161823961;-0.158346374;-0.158346374;-0.161823961;-0.168895565;-0.179816098;-0.195052716;-0.215428074;-0.242417947;-0.279606046;-0.338377623;-0.45
30.3.2000;-0.45;-0.343199999;-0.285588039;-0.249245506;-0.223193922;-0.203692381;-0.189208049;-0.178889707;-0.172240069;-0.16897902;-0.16897902;-0.172240069;-0.178889707;-0.189208049;-0.203692381;-0.223193922;-0.249245506;-0.285588039;-0.343199999;-0.45
31.3.2000;-0.45;-0.347770461;-0.291365646;-0.255730765;-0.230450117;-0.211625115;-0.197695352;-0.187804851;-0.181446667;-0.178333174;-0.178333174;-0.181446667;-0.187804851;-0.197695352;-0.211625115;-0.230450117;-0.255730765;-0.291365646;-0.347770461;-0.45
1.4.2000;-0.45;-0.351970193;-0.296719362;-0.26166529;-0.237007707;-0.218714806;-0.205205859;-0.195629905;-0.189482018;-0.186473891;-0.186473891;-0.189482018;-0.195629905;-0.205205859;-0.218714806;-0.237007707;-0.26166529;-0.296719362;-0.351970193;-0.45
2.4.2000;-0.45;-0.356185701;-0.302095312;-0.267565897;-0.243462049;-0.225640927;-0.21249809;-0.203189702;-0.19721821;-0.194297936;-0.194297936;-0.19721821;-0.203189702;-0.21249809;-0.225640927;-0.243462049;-0.267565897;-0.302095312;-0.356185701;-0.45
3.4.2000;-0.45;-0.360024546;-0.307031063;-0.272945237;-0.249295733;-0.231866453;-0.219023805;-0.209930847;-0.204098405;-0.201246377;-0.201246377;-0.204098405;-0.209930847;-0.219023805;-0.231866453;-0.249295733;-0.272945237;-0.307031063;-0.360024546;-0.45
4.4.2000;-0.45;-0.35782846;-0.304640091;-0.27030903;-0.246353792;-0.228607358;-0.215504356;-0.206206061;-0.200229804;-0.197303305;-0.197303305;-0.200229804;-0.206206061;-0.215504356;-0.228607358;-0.246353792;-0.27030903;-0.304640091;-0.35782846;-0.45
5.4.2000;-0.45;-0.36196936;-0.309709386;-0.275844578;-0.252360703;-0.235047395;-0.222275867;-0.213221675;-0.20740788;-0.204562945;-0.204562945;-0.20740788;-0.213221675;-0.222275867;-0.235047395;-0.252360703;-0.275844578;-0.309709386;-0.36196936;-0.45
6.4.2000;-0.45;-0.365767173;-0.314526437;-0.281063528;-0.257976137;-0.241031179;-0.228547688;-0.219702048;-0.214024215;-0.211246593;-0.211246593;-0.214024215;-0.219702048;-0.228547688;-0.241031179;-0.257976137;-0.281063528;-0.314526437;-0.365767173;-0.45
7.4.2000;-0.45;-0.369330925;-0.319148451;-0.286070789;-0.263320466;-0.246699323;-0.23447312;-0.225813446;-0.220255667;-0.217537003;-0.217537003;-0.220255667;-0.225813446;-0.23447312;-0.246699323;-0.263320466;-0.286070789;-0.319148451;-0.369330925;-0.45
