date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
26.6.2003;-0.85;-0.504338519;-0.354918848;-0.293285478;-0.259949296;-0.23932107;-0.226101167;-0.218116358;-0.214334805;-0.214334805;-0.218116358;-0.226101167;-0.23932107;-0.259949296;-0.293285478;-0.354918848;-0.504338519;-0.85
27.6.2003;-0.85;-0.489943299;-0.3413354;-0.281856398;-0.248822976;-0.228199984;-0.214947969;-0.206930715;-0.203134121;-0.203134121;-0.206930715;-0.214947969;-0.228199984;-0.248822976;-0.281856398;-0.3413354;-0.489943299;-0.85
28.6.2003;-0.85;-0.498862878;-0.350075575;-0.290593333;-0.257438521;-0.2367467;-0.223468988;-0.215433578;-0.211626136;-0.211626136;-0.215433578;-0.223468988;-0.2367467;-0.257438521;-0.290593333;-0.350075575;-0.498862878;-0.85
29.6.2003;-0.85;-0.508736502;-0.359890301;-0.2997513;-0.266357241;-0.245560985;-0.232241416;-0.224189166;-0.220373907;-0.220373907;-0.224189166;-0.232241416;-0.245560985;-0.266357241;-0.2997513;-0.359890301;-0.508736502;-0.85
30.6.2003;-0.85;-0.522619743;-0.373250476;-0.311780806;-0.278061015;-0.257099409;-0.243694343;-0.235609286;-0.23178374;-0.23178374;-0.235609286;-0.243694343;-0.257099409;-0.278061015;-0.311780806;-0.373250476;-0.522619743;-0.85
1.7.2003;-0.85;-0.542263681;-0.391162977;-0.327383982;-0.29353538;-0.272358461;-0.258835459;-0.250680995;-0.246823151;-0.246823151;-0.250680995;-0.258835459;-0.272358461;-0.29353538;-0.327383982;-0.391162977;-0.542263681;-0.85
2.7.2003;-0.85;-0.560727677;-0.406938786;-0.340389398;-0.306789368;-0.285467972;-0.271839323;-0.263626652;-0.259742866;-0.259742866;-0.263626652;-0.271839323;-0.285467972;-0.306789368;-0.340389398;-0.406938786;-0.560727677;-0.85
3.7.2003;-0.85;-0.576730457;-0.419909498;-0.350531937;-0.317305405;-0.295935327;-0.28222107;-0.273959665;-0.270054657;-0.270054657;-0.273959665;-0.28222107;-0.295935327;-0.317305405;-0.350531937;-0.419909498;-0.576730457;-0.85
4.7.2003;-0.85;-0.556508368;-0.400028262;-0.331345637;-0.298032178;-0.276962821;-0.263427325;-0.255253891;-0.251386473;-0.251386473;-0.255253891;-0.263427325;-0.276962821;-0.298032178;-0.331345637;-0.400028262;-0.556508368;-0.85
5.7.2003;-0.85;-0.525687034;-0.371743008;-0.306242773;-0.272433443;-0.251507132;-0.238084414;-0.229941102;-0.226078999;-0.226078999;-0.229941102;-0.238084414;-0.251507132;-0.272433443;-0.306242773;-0.371743008;-0.525687034;-0.85
6.7.2003;-0.85;-0.522689516;-0.369597093;-0.305255002;-0.27105367;-0.249994832;-0.236538042;-0.228397334;-0.224538104;-0.224538104;-0.228397334;-0.236538042;-0.249994832;-0.27105367;-0.305255002;-0.369597093;-0.522689516;-0.85
7.7.2003;-0.85;-0.536069551;-0.382495148;-0.317336243;-0.282838278;-0.261549696;-0.247982284;-0.239799654;-0.23593103;-0.23593103;-0.239799654;-0.247982284;-0.261549696;-0.282838278;-0.317336243;-0.382495148;-0.536069551;-0.85
8.7.2003;-0.85;-0.551770229;-0.396737544;-0.329768587;-0.295327617;-0.273853144;-0.260177348;-0.25193887;-0.248043626;-0.248043626;-0.25193887;-0.260177348;-0.273853144;-0.295327617;-0.329768587;-0.396737544;-0.551770229;-0.85
9.7.2003;-0.85;-0.571510734;-0.413746923;-0.344038446;-0.309984892;-0.288361748;-0.274560743;-0.266255641;-0.262330934;-0.262330934;-0.266255641;-0.274560743;-0.288361748;-0.309984892;-0.344038446;-0.413746923;-0.571510734;-0.85
10.7.2003;-0.85;-0.584750071;-0.424445704;-0.352275012;-0.318619133;-0.296990766;-0.283124623;-0.274778448;-0.270835736;-0.270835736;-0.274778448;-0.283124623;-0.296990766;-0.318619133;-0.352275012;-0.424445704;-0.584750071;-0.85
11.7.2003;-0.85;-0.59564948;-0.433364212;-0.359020206;-0.325493564;-0.303879133;-0.289969465;-0.28158725;-0.277628795;-0.277628795;-0.28158725;-0.289969465;-0.303879133;-0.325493564;-0.359020206;-0.433364212;-0.59564948;-0.85
12.7.2003;-0.85;-0.563139717;-0.402225496;-0.330062814;-0.29641616;-0.275206463;-0.261566407;-0.25332494;-0.249425512;-0.249425512;-0.25332494;-0.261566407;-0.275206463;-0.29641616;-0.330062814;-0.402225496;-0.563139717;-0.85
13.7.2003;-0.85;-0.572007896;-0.409819849;-0.336960362;-0.303057205;-0.281717167;-0.268048707;-0.259795326;-0.255889119;-0.255889119;-0.259795326;-0.268048707;-0.281717167;-0.303057205;-0.336960362;-0.409819849;-0.572007896;-0.85
14.7.2003;-0.85;-0.568482231;-0.406101004;-0.333407184;-0.299350446;-0.278019689;-0.264381585;-0.256151648;-0.252256813;-0.252256813;-0.256151648;-0.264381585;-0.278019689;-0.299350446;-0.333407184;-0.406101004;-0.568482231;-0.85
15.7.2003;-0.85;-0.582446716;-0.418321164;-0.344056844;-0.310063907;-0.288571796;-0.274839759;-0.266565803;-0.262652869;-0.262652869;-0.266565803;-0.274839759;-0.288571796;-0.310063907;-0.344056844;-0.418321164;-0.582446716;-0.85
16.7.2003;-0.85;-0.599558531;-0.433789152;-0.357366449;-0.323377702;-0.301714389;-0.287842194;-0.279492443;-0.275549791;-0.275549791;-0.279492443;-0.287842194;-0.301714389;-0.323377702;-0.357366449;-0.433789152;-0.599558531;-0.85
17.7.2003;-0.85;-0.588196124;-0.421954629;-0.345550732;-0.311838317;-0.290387394;-0.276635449;-0.268342569;-0.264422705;-0.264422705;-0.268342569;-0.276635449;-0.290387394;-0.311838317;-0.345550732;-0.421954629;-0.588196124;-0.85
18.7.2003;-0.85;-0.588057211;-0.42099955;-0.34427934;-0.310530887;-0.289114222;-0.275390314;-0.267112332;-0.263197694;-0.263197694;-0.267112332;-0.275390314;-0.289114222;-0.310530887;-0.34427934;-0.42099955;-0.588057211;-0.85
19.7.2003;-0.85;-0.600139372;-0.431893709;-0.353815548;-0.31992509;-0.298367194;-0.284553304;-0.276231547;-0.272298868;-0.272298868;-0.276231547;-0.284553304;-0.298367194;-0.31992509;-0.353815548;-0.431893709;-0.600139372;-0.85
20.7.2003;-0.85;-0.607718146;-0.439010336;-0.359757456;-0.325647655;-0.303991912;-0.29011177;-0.281754104;-0.277807396;-0.277807396;-0.281754104;-0.29011177;-0.303991912;-0.325647655;-0.359757456;-0.439010336;-0.607718146;-0.85
21.7.2003;-0.85;-0.615925087;-0.447596953;-0.367157693;-0.332517255;-0.310712925;-0.296736315;-0.288327216;-0.284357556;-0.284357556;-0.288327216;-0.296736315;-0.310712925;-0.332517255;-0.367157693;-0.447596953;-0.615925087;-0.85
22.7.2003;-0.85;-0.622651097;-0.455643988;-0.374110973;-0.338672978;-0.316699077;-0.302616806;-0.294151462;-0.290157678;-0.290157678;-0.294151462;-0.302616806;-0.316699077;-0.338672978;-0.374110973;-0.455643988;-0.622651097;-0.85
23.7.2003;-0.85;-0.63181523;-0.467575714;-0.384670392;-0.347865474;-0.325693845;-0.311467301;-0.302916329;-0.298884762;-0.298884762;-0.302916329;-0.311467301;-0.325693845;-0.347865474;-0.384670392;-0.467575714;-0.63181523;-0.85
24.7.2003;-0.85;-0.641908108;-0.48191342;-0.397134815;-0.358464472;-0.336166898;-0.321809477;-0.31315972;-0.309081259;-0.309081259;-0.31315972;-0.321809477;-0.336166898;-0.358464472;-0.397134815;-0.48191342;-0.641908108;-0.85
25.7.2003;-0.85;-0.657225916;-0.502989475;-0.415262563;-0.374086694;-0.351788737;-0.337364205;-0.328606971;-0.324465075;-0.324465075;-0.328606971;-0.337364205;-0.351788737;-0.374086694;-0.415262563;-0.502989475;-0.657225916;-0.85
26.7.2003;-0.85;-0.669353793;-0.521092802;-0.430602783;-0.38685775;-0.364430395;-0.350071224;-0.34128188;-0.337102187;-0.337102187;-0.34128188;-0.350071224;-0.364430395;-0.38685775;-0.430602783;-0.521092802;-0.669353793;-0.85
27.7.2003;-0.85;-0.6697015;-0.526198305;-0.433944741;-0.388273521;-0.365683181;-0.351435226;-0.342695676;-0.338525193;-0.338525193;-0.342695676;-0.351435226;-0.365683181;-0.388273521;-0.433944741;-0.526198305;-0.6697015;-0.85
28.7.2003;-0.85;-0.680682162;-0.541641306;-0.448253231;-0.400282906;-0.376925627;-0.362722224;-0.354014986;-0.349843966;-0.349843966;-0.354014986;-0.362722224;-0.376925627;-0.400282906;-0.448253231;-0.541641306;-0.680682162;-0.85
29.7.2003;-0.85;-0.682577297;-0.547183768;-0.453482385;-0.403655449;-0.379530051;-0.365348959;-0.356717135;-0.352578449;-0.352578449;-0.356717135;-0.365348959;-0.379530051;-0.403655449;-0.453482385;-0.547183768;-0.682577297;-0.85
30.7.2003;-0.85;-0.692584332;-0.560642369;-0.467594894;-0.415614572;-0.390087258;-0.375815204;-0.367250021;-0.363147226;-0.363147226;-0.367250021;-0.375815204;-0.390087258;-0.415614572;-0.467594894;-0.560642369;-0.692584332;-0.85
31.7.2003;-0.85;-0.700318179;-0.571689019;-0.480022814;-0.426034667;-0.398870596;-0.384390852;-0.375889863;-0.371838752;-0.371838752;-0.375889863;-0.384390852;-0.398870596;-0.426034667;-0.480022814;-0.571689019;-0.700318179;-0.85
1.8.2003;-0.85;-0.697586194;-0.571524971;-0.481199287;-0.42579961;-0.397383187;-0.382721212;-0.374271766;-0.370272383;-0.370272383;-0.374271766;-0.382721212;-0.397383187;-0.42579961;-0.481199287;-0.571524971;-0.697586194;-0.85
2.8.2003;-0.85;-0.704764964;-0.581449804;-0.492429292;-0.435606011;-0.405657227;-0.390580248;-0.382116533;-0.37814869;-0.37814869;-0.382116533;-0.390580248;-0.405657227;-0.435606011;-0.492429292;-0.581449804;-0.704764964;-0.85
3.8.2003;-0.85;-0.700105213;-0.578744757;-0.490945398;-0.433178418;-0.402153811;-0.38680303;-0.378323206;-0.374381781;-0.374381781;-0.378323206;-0.38680303;-0.402153811;-0.433178418;-0.490945398;-0.578744757;-0.700105213;-0.85
4.8.2003;-0.85;-0.704764401;-0.585483625;-0.498689334;-0.440003882;-0.40772598;-0.391904206;-0.383349865;-0.379411487;-0.379411487;-0.383349865;-0.391904206;-0.40772598;-0.440003882;-0.498689334;-0.585483625;-0.704764401;-0.85
5.8.2003;-0.85;-0.709969951;-0.592903994;-0.506997657;-0.447710414;-0.414165819;-0.397716493;-0.389053608;-0.385110465;-0.385110465;-0.389053608;-0.397716493;-0.414165819;-0.447710414;-0.506997657;-0.592903994;-0.709969951;-0.85
6.8.2003;-0.85;-0.714808102;-0.600026337;-0.514884776;-0.455335276;-0.420576523;-0.403356965;-0.39453947;-0.390580267;-0.390580267;-0.39453947;-0.403356965;-0.420576523;-0.455335276;-0.514884776;-0.600026337;-0.714808102;-0.85
7.8.2003;-0.85;-0.717487441;-0.604828474;-0.520395483;-0.460831292;-0.424999132;-0.406961139;-0.39794888;-0.393960881;-0.393960881;-0.39794888;-0.406961139;-0.424999132;-0.460831292;-0.520395483;-0.604828474;-0.717487441;-0.85
8.8.2003;-0.85;-0.720748696;-0.610176346;-0.526378374;-0.466965097;-0.430167305;-0.411233202;-0.401964286;-0.397927484;-0.397927484;-0.401964286;-0.411233202;-0.430167305;-0.466965097;-0.526378374;-0.610176346;-0.720748696;-0.85
9.8.2003;-0.85;-0.72613257;-0.617767257;-0.53454976;-0.475424454;-0.437784833;-0.417835289;-0.408207791;-0.404094516;-0.404094516;-0.408207791;-0.417835289;-0.437784833;-0.475424454;-0.53454976;-0.617767257;-0.72613257;-0.85
10.8.2003;-0.85;-0.712463879;-0.604717989;-0.522426718;-0.463488716;-0.425378435;-0.405064456;-0.395292943;-0.391125248;-0.391125248;-0.395292943;-0.405064456;-0.425378435;-0.463488716;-0.522426718;-0.604717989;-0.712463879;-0.85
11.8.2003;-0.85;-0.720643647;-0.614332453;-0.532523923;-0.473691955;-0.434825197;-0.413665227;-0.403556539;-0.399288838;-0.399288838;-0.403556539;-0.413665227;-0.434825197;-0.473691955;-0.532523923;-0.614332453;-0.720643647;-0.85
12.8.2003;-0.85;-0.724058908;-0.619214655;-0.537924228;-0.479342829;-0.439929322;-0.417935694;-0.407453734;-0.403083004;-0.403083004;-0.407453734;-0.417935694;-0.439929322;-0.479342829;-0.537924228;-0.619214655;-0.724058908;-0.85
13.8.2003;-0.85;-0.707165828;-0.602046316;-0.52161322;-0.463126312;-0.423490647;-0.401486084;-0.390939122;-0.386494178;-0.386494178;-0.390939122;-0.401486084;-0.423490647;-0.463126312;-0.52161322;-0.602046316;-0.707165828;-0.85
14.8.2003;-0.85;-0.714338855;-0.609822666;-0.529729287;-0.471197639;-0.43095428;-0.408381241;-0.39758306;-0.393034297;-0.393034297;-0.39758306;-0.408381241;-0.43095428;-0.471197639;-0.529729287;-0.609822666;-0.714338855;-0.85
15.8.2003;-0.85;-0.722359661;-0.619022443;-0.539206829;-0.480825747;-0.440107933;-0.416751083;-0.405581017;-0.400925349;-0.400925349;-0.405581017;-0.416751083;-0.440107933;-0.480825747;-0.539206829;-0.619022443;-0.722359661;-0.85
16.8.2003;-0.85;-0.724849347;-0.622604794;-0.543151204;-0.484999809;-0.443997565;-0.419931586;-0.408377328;-0.40361299;-0.40361299;-0.408377328;-0.419931586;-0.443997565;-0.484999809;-0.543151204;-0.622604794;-0.724849347;-0.85
17.8.2003;-0.85;-0.731532602;-0.630820779;-0.551767735;-0.49376463;-0.4525826;-0.427734764;-0.415644875;-0.410725695;-0.410725695;-0.415644875;-0.427734764;-0.4525826;-0.49376463;-0.551767735;-0.630820779;-0.731532602;-0.85
18.8.2003;-0.85;-0.72442446;-0.624385297;-0.545829853;-0.488146418;-0.446870628;-0.421556623;-0.409171922;-0.404145756;-0.404145756;-0.409171922;-0.421556623;-0.446870628;-0.488146418;-0.545829853;-0.624385297;-0.72442446;-0.85
19.8.2003;-0.85;-0.726729402;-0.627469822;-0.549338128;-0.49182323;-0.450368309;-0.424488723;-0.411710176;-0.406545576;-0.406545576;-0.411710176;-0.424488723;-0.450368309;-0.49182323;-0.549338128;-0.627469822;-0.726729402;-0.85
20.8.2003;-0.85;-0.728440714;-0.629969795;-0.552267822;-0.494906036;-0.453341539;-0.42693724;-0.413743576;-0.408431319;-0.408431319;-0.413743576;-0.42693724;-0.453341539;-0.494906036;-0.552267822;-0.629969795;-0.728440714;-0.85
21.8.2003;-0.85;-0.722743837;-0.624410503;-0.547140587;-0.490033791;-0.448359978;-0.421631982;-0.408224666;-0.402808923;-0.402808923;-0.408224666;-0.421631982;-0.448359978;-0.490033791;-0.547140587;-0.624410503;-0.722743837;-0.85
22.8.2003;-0.85;-0.718288818;-0.619783359;-0.542871398;-0.485959608;-0.444071421;-0.417112904;-0.403601685;-0.398101557;-0.398101557;-0.403601685;-0.417112904;-0.444071421;-0.485959608;-0.542871398;-0.619783359;-0.718288818;-0.85
23.8.2003;-0.85;-0.714159821;-0.615225825;-0.538598999;-0.481803258;-0.439640222;-0.412568299;-0.399052119;-0.393487655;-0.393487655;-0.399052119;-0.412568299;-0.439640222;-0.481803258;-0.538598999;-0.615225825;-0.714159821;-0.85
24.8.2003;-0.85;-0.714221083;-0.615025142;-0.5385716;-0.481798299;-0.439324623;-0.412092141;-0.398535165;-0.392912489;-0.392912489;-0.398535165;-0.412092141;-0.439324623;-0.481798299;-0.5385716;-0.615025142;-0.714221083;-0.85
25.8.2003;-0.85;-0.708640136;-0.608756864;-0.532485117;-0.47567815;-0.432947663;-0.405828974;-0.392386407;-0.386734842;-0.386734842;-0.392386407;-0.405828974;-0.432947663;-0.47567815;-0.532485117;-0.608756864;-0.708640136;-0.85
26.8.2003;-0.85;-0.712063703;-0.611980421;-0.535712637;-0.478790848;-0.435727485;-0.408475303;-0.395005974;-0.389320562;-0.389320562;-0.395005974;-0.408475303;-0.435727485;-0.478790848;-0.535712637;-0.611980421;-0.712063703;-0.85
27.8.2003;-0.85;-0.71609204;-0.616166464;-0.539873502;-0.482887727;-0.439583358;-0.412074673;-0.398487288;-0.392769956;-0.392769956;-0.398487288;-0.412074673;-0.439583358;-0.482887727;-0.539873502;-0.616166464;-0.71609204;-0.85
28.8.2003;-0.85;-0.722101952;-0.622804279;-0.546505547;-0.489471935;-0.446041811;-0.418126945;-0.404270108;-0.398498833;-0.398498833;-0.404270108;-0.418126945;-0.446041811;-0.489471935;-0.546505547;-0.622804279;-0.722101952;-0.85
29.8.2003;-0.85;-0.709310981;-0.609350189;-0.533222044;-0.476235074;-0.432766994;-0.405101909;-0.391425486;-0.385658475;-0.385658475;-0.391425486;-0.405101909;-0.432766994;-0.476235074;-0.533222044;-0.609350189;-0.709310981;-0.85
30.8.2003;-0.85;-0.710787116;-0.610539414;-0.534376092;-0.477231031;-0.433496047;-0.405825505;-0.392186571;-0.386400243;-0.386400243;-0.392186571;-0.405825505;-0.433496047;-0.477231031;-0.534376092;-0.610539414;-0.710787116;-0.85
31.8.2003;-0.85;-0.71630717;-0.616304948;-0.540045546;-0.482792096;-0.438829479;-0.410912067;-0.397161809;-0.391351713;-0.391351713;-0.397161809;-0.410912067;-0.438829479;-0.482792096;-0.540045546;-0.616304948;-0.71630717;-0.85
1.9.2003;-0.85;-0.661525533;-0.557551916;-0.481775101;-0.424053227;-0.382172281;-0.357362421;-0.344045099;-0.338207321;-0.338207321;-0.344045099;-0.357362421;-0.382172281;-0.424053227;-0.481775101;-0.557551916;-0.661525533;-0.85
2.9.2003;-0.85;-0.669596942;-0.562779234;-0.48616711;-0.426755084;-0.385395682;-0.361989666;-0.348812634;-0.342853895;-0.342853895;-0.348812634;-0.361989666;-0.385395682;-0.426755084;-0.48616711;-0.562779234;-0.669596942;-0.85
3.9.2003;-0.85;-0.677674807;-0.569101737;-0.491669421;-0.430926549;-0.389799601;-0.367269474;-0.354348658;-0.348378438;-0.348378438;-0.354348658;-0.367269474;-0.389799601;-0.430926549;-0.491669421;-0.569101737;-0.677674807;-0.85
4.9.2003;-0.85;-0.684948366;-0.575449581;-0.497285235;-0.435516907;-0.394401428;-0.372388951;-0.359756923;-0.353845694;-0.353845694;-0.359756923;-0.372388951;-0.394401428;-0.435516907;-0.497285235;-0.575449581;-0.684948366;-0.85
5.9.2003;-0.85;-0.691792023;-0.58202304;-0.503225827;-0.440705509;-0.399419788;-0.377634724;-0.365275394;-0.359464314;-0.359464314;-0.365275394;-0.377634724;-0.399419788;-0.440705509;-0.503225827;-0.58202304;-0.691792023;-0.85
6.9.2003;-0.85;-0.69785706;-0.588295532;-0.5089604;-0.445956936;-0.404384023;-0.382594389;-0.370466061;-0.364773753;-0.364773753;-0.370466061;-0.382594389;-0.404384023;-0.445956936;-0.5089604;-0.588295532;-0.69785706;-0.85
7.9.2003;-0.85;-0.704223369;-0.595293751;-0.515490375;-0.452282073;-0.410303189;-0.388262165;-0.376303329;-0.370729666;-0.370729666;-0.376303329;-0.388262165;-0.410303189;-0.452282073;-0.515490375;-0.595293751;-0.704223369;-0.85
8.9.2003;-0.85;-0.704144108;-0.595641889;-0.515565307;-0.452250252;-0.410039147;-0.387891574;-0.376075376;-0.370607503;-0.370607503;-0.376075376;-0.387891574;-0.410039147;-0.452250252;-0.515565307;-0.595641889;-0.704144108;-0.85
9.9.2003;-0.85;-0.704225802;-0.596052341;-0.515770851;-0.452318944;-0.409905481;-0.38768723;-0.375968637;-0.370580202;-0.370580202;-0.375968637;-0.38768723;-0.409905481;-0.452318944;-0.515770851;-0.596052341;-0.704225802;-0.85
10.9.2003;-0.85;-0.604152549;-0.489397578;-0.408762328;-0.350994952;-0.315482515;-0.294760709;-0.283353505;-0.278143521;-0.278143521;-0.283353505;-0.294760709;-0.315482515;-0.350994952;-0.408762328;-0.489397578;-0.604152549;-0.85
11.9.2003;-0.85;-0.610001456;-0.487818537;-0.403969312;-0.348605337;-0.315661604;-0.295384854;-0.283847759;-0.278564327;-0.278564327;-0.283847759;-0.295384854;-0.315661604;-0.348605337;-0.403969312;-0.487818537;-0.610001456;-0.85
12.9.2003;-0.85;-0.595262693;-0.46371048;-0.379023827;-0.328435987;-0.297260608;-0.277788719;-0.26644108;-0.261192739;-0.261192739;-0.26644108;-0.277788719;-0.297260608;-0.328435987;-0.379023827;-0.46371048;-0.595262693;-0.85
13.9.2003;-0.85;-0.601173593;-0.461627157;-0.37589513;-0.328196921;-0.298197365;-0.279242449;-0.268054402;-0.262840979;-0.262840979;-0.268054402;-0.279242449;-0.298197365;-0.328196921;-0.37589513;-0.461627157;-0.601173593;-0.85
14.9.2003;-0.85;-0.60847544;-0.463047119;-0.376556656;-0.330639739;-0.301595991;-0.28307883;-0.272063233;-0.266904768;-0.266904768;-0.272063233;-0.28307883;-0.301595991;-0.330639739;-0.376556656;-0.463047119;-0.60847544;-0.85
15.9.2003;-0.85;-0.60725664;-0.456556116;-0.369928035;-0.325937878;-0.297832884;-0.27983131;-0.26905465;-0.26398783;-0.26398783;-0.26905465;-0.27983131;-0.297832884;-0.325937878;-0.369928035;-0.456556116;-0.60725664;-0.85
16.9.2003;-0.85;-0.610207101;-0.455220877;-0.368415301;-0.325749923;-0.298388949;-0.280805584;-0.270241057;-0.265261207;-0.265261207;-0.270241057;-0.280805584;-0.298388949;-0.325749923;-0.368415301;-0.455220877;-0.610207101;-0.85
17.9.2003;-0.85;-0.606286512;-0.447184542;-0.360634744;-0.319538812;-0.292983848;-0.275878438;-0.265564647;-0.260691976;-0.260691976;-0.265564647;-0.275878438;-0.292983848;-0.319538812;-0.360634744;-0.447184542;-0.606286512;-0.85
18.9.2003;-0.85;-0.610772952;-0.448514849;-0.361883624;-0.321620901;-0.295618973;-0.278847014;-0.268720927;-0.263931514;-0.263931514;-0.268720927;-0.278847014;-0.295618973;-0.321620901;-0.361883624;-0.448514849;-0.610772952;-0.85
19.9.2003;-0.85;-0.614496268;-0.450117767;-0.363431247;-0.323691387;-0.298135004;-0.281645079;-0.271684467;-0.266971058;-0.266971058;-0.271684467;-0.281645079;-0.298135004;-0.323691387;-0.363431247;-0.450117767;-0.614496268;-0.85
20.9.2003;-0.85;-0.617045572;-0.451282429;-0.36457934;-0.32519491;-0.299999901;-0.28375294;-0.273939135;-0.269294815;-0.269294815;-0.273939135;-0.28375294;-0.299999901;-0.32519491;-0.36457934;-0.451282429;-0.617045572;-0.85
21.9.2003;-0.85;-0.620938397;-0.454584939;-0.367767086;-0.328443799;-0.303490404;-0.28741674;-0.277714211;-0.27312454;-0.27312454;-0.277714211;-0.28741674;-0.303490404;-0.328443799;-0.367767086;-0.454584939;-0.620938397;-0.85
22.9.2003;-0.85;-0.624213574;-0.457959965;-0.371012629;-0.331573588;-0.306788665;-0.290845758;-0.28123129;-0.276686318;-0.276686318;-0.28123129;-0.290845758;-0.306788665;-0.331573588;-0.371012629;-0.457959965;-0.624213574;-0.85
23.9.2003;-0.85;-0.627210521;-0.46163334;-0.374517889;-0.334804459;-0.31012646;-0.294275066;-0.28472675;-0.280215741;-0.280215741;-0.28472675;-0.294275066;-0.31012646;-0.334804459;-0.374517889;-0.46163334;-0.627210521;-0.85
24.9.2003;-0.85;-0.629504912;-0.465011259;-0.377709036;-0.337631153;-0.313020956;-0.297235209;-0.287737569;-0.283253257;-0.283253257;-0.287737569;-0.297235209;-0.313020956;-0.337631153;-0.377709036;-0.465011259;-0.629504912;-0.85
25.9.2003;-0.85;-0.631552345;-0.46844537;-0.380911128;-0.340386272;-0.315812853;-0.300069176;-0.290607077;-0.286142645;-0.286142645;-0.290607077;-0.300069176;-0.315812853;-0.340386272;-0.380911128;-0.46844537;-0.631552345;-0.85
26.9.2003;-0.85;-0.63403119;-0.47263828;-0.384761351;-0.34366189;-0.319102641;-0.303376756;-0.293933042;-0.289480283;-0.289480283;-0.293933042;-0.303376756;-0.319102641;-0.34366189;-0.384761351;-0.47263828;-0.63403119;-0.85
27.9.2003;-0.85;-0.636010152;-0.476512245;-0.38823283;-0.346515001;-0.321964211;-0.306248671;-0.29681586;-0.292370712;-0.292370712;-0.29681586;-0.306248671;-0.321964211;-0.346515001;-0.38823283;-0.476512245;-0.636010152;-0.85
28.9.2003;-0.85;-0.637712243;-0.480168602;-0.391427634;-0.349075121;-0.324528642;-0.308818461;-0.299390786;-0.294949891;-0.294949891;-0.299390786;-0.308818461;-0.324528642;-0.349075121;-0.391427634;-0.480168602;-0.637712243;-0.85
29.9.2003;-0.85;-0.639732343;-0.484200926;-0.394891972;-0.351858751;-0.327317809;-0.311606926;-0.302176968;-0.297736114;-0.297736114;-0.302176968;-0.311606926;-0.327317809;-0.351858751;-0.394891972;-0.484200926;-0.639732343;-0.85
30.9.2003;-0.85;-0.641663266;-0.488144282;-0.398193246;-0.354462821;-0.329934112;-0.314224277;-0.304789663;-0.300346894;-0.300346894;-0.304789663;-0.314224277;-0.329934112;-0.354462821;-0.398193246;-0.488144282;-0.641663266;-0.85
1.10.2003;-0.85;-0.643334287;-0.491752663;-0.401122582;-0.356707998;-0.33219471;-0.316490331;-0.307051794;-0.302606703;-0.302606703;-0.307051794;-0.316490331;-0.33219471;-0.356707998;-0.401122582;-0.491752663;-0.643334287;-0.85
2.10.2003;-0.85;-0.644548486;-0.494744097;-0.403451073;-0.358400952;-0.333899272;-0.318204791;-0.308765391;-0.304318989;-0.304318989;-0.308765391;-0.318204791;-0.333899272;-0.358400952;-0.403451073;-0.494744097;-0.644548486;-0.85
3.10.2003;-0.85;-0.630781619;-0.480391909;-0.390202146;-0.345961868;-0.321335781;-0.305735884;-0.296392579;-0.291993959;-0.291993959;-0.296392579;-0.305735884;-0.321335781;-0.345961868;-0.390202146;-0.480391909;-0.630781619;-0.85
4.10.2003;-0.85;-0.615033982;-0.461382345;-0.37289304;-0.330665065;-0.305955337;-0.290464426;-0.281223507;-0.276872484;-0.276872484;-0.281223507;-0.290464426;-0.305955337;-0.330665065;-0.37289304;-0.461382345;-0.615033982;-0.85
5.10.2003;-0.85;-0.616916943;-0.460387769;-0.372584479;-0.331318938;-0.306544498;-0.291004105;-0.281752774;-0.277404512;-0.277404512;-0.281752774;-0.291004105;-0.306544498;-0.331318938;-0.372584479;-0.460387769;-0.616916943;-0.85
6.10.2003;-0.85;-0.616954525;-0.458074071;-0.370859216;-0.330384797;-0.305695067;-0.290158152;-0.280908314;-0.276563033;-0.276563033;-0.280908314;-0.290158152;-0.305695067;-0.330384797;-0.370859216;-0.458074071;-0.616954525;-0.85
7.10.2003;-0.85;-0.617077696;-0.456242552;-0.369473836;-0.329630403;-0.305076401;-0.289570693;-0.280329083;-0.275986952;-0.275986952;-0.280329083;-0.289570693;-0.305076401;-0.329630403;-0.369473836;-0.456242552;-0.617077696;-0.85
8.10.2003;-0.85;-0.620945505;-0.459045019;-0.37239112;-0.332703887;-0.30823191;-0.292724774;-0.283471869;-0.279123914;-0.279123914;-0.283471869;-0.292724774;-0.30823191;-0.332703887;-0.37239112;-0.459045019;-0.620945505;-0.85
9.10.2003;-0.85;-0.62442016;-0.462295634;-0.375622953;-0.335834721;-0.311425637;-0.295917788;-0.286655233;-0.28230104;-0.28230104;-0.286655233;-0.295917788;-0.311425637;-0.335834721;-0.375622953;-0.462295634;-0.62442016;-0.85
10.10.2003;-0.85;-0.611400054;-0.447429945;-0.361645635;-0.323067206;-0.29898467;-0.283684864;-0.274521156;-0.270206137;-0.270206137;-0.274521156;-0.283684864;-0.29898467;-0.323067206;-0.361645635;-0.447429945;-0.611400054;-0.85
11.10.2003;-0.85;-0.612900378;-0.447137031;-0.361557411;-0.323510011;-0.299583231;-0.284354991;-0.275226537;-0.270925225;-0.270925225;-0.275226537;-0.284354991;-0.299583231;-0.323510011;-0.361557411;-0.447137031;-0.612900378;-0.85
