date;0;1;2;3;4;5;6;7;8;9;10;11
20.11.2003;-1.03;-0.780757699;-0.634411287;-0.54067997;-0.483823361;-0.456383341;-0.456383341;-0.483823361;-0.54067997;-0.634411287;-0.780757699;-1.03
21.11.2003;-1.03;-0.785406698;-0.639603377;-0.545892745;-0.489050353;-0.461632684;-0.461632684;-0.489050353;-0.545892745;-0.639603377;-0.785406698;-1.03
22.11.2003;-1.03;-0.78976388;-0.644662841;-0.551042687;-0.494218488;-0.466856338;-0.466856338;-0.494218488;-0.551042687;-0.644662841;-0.78976388;-1.03
23.11.2003;-1.03;-0.793859261;-0.649575269;-0.556115917;-0.499317893;-0.472032466;-0.472032466;-0.499317893;-0.556115917;-0.649575269;-0.793859261;-1.03
24.11.2003;-1.03;-0.749120871;-0.598750134;-0.502749772;-0.443928232;-0.416089762;-0.416089762;-0.443928232;-0.502749772;-0.598750134;-0.749120871;-1.03
25.11.2003;-1.03;-0.746508888;-0.593994302;-0.497431968;-0.438006121;-0.410255469;-0.410255469;-0.438006121;-0.497431968;-0.593994302;-0.746508888;-1.03
26.11.2003;-1.03;-0.753065426;-0.599969493;-0.503313644;-0.44373047;-0.415957136;-0.415957136;-0.44373047;-0.503313644;-0.599969493;-0.753065426;-1.03
27.11.2003;-1.03;-0.748174908;-0.593395775;-0.49593843;-0.435797273;-0.408048257;-0.408048257;-0.435797273;-0.49593843;-0.593395775;-0.748174908;-1.03
28.11.2003;-1.03;-0.741500084;-0.584697417;-0.486109336;-0.42545331;-0.397962625;-0.397962625;-0.42545331;-0.486109336;-0.584697417;-0.741500084;-1.03
29.11.2003;-1.03;-0.747960209;-0.590910623;-0.492133232;-0.43137654;-0.403978806;-0.403978806;-0.43137654;-0.492133232;-0.590910623;-0.747960209;-1.03
30.11.2003;-1.03;-0.749626422;-0.59211742;-0.492947768;-0.431962436;-0.40453932;-0.40453932;-0.431962436;-0.492947768;-0.59211742;-0.749626422;-1.03
1.12.2003;-1.03;-0.75538251;-0.598195475;-0.499001605;-0.437955092;-0.410373023;-0.410373023;-0.437955092;-0.499001605;-0.598195475;-0.75538251;-1.03
2.12.2003;-1.03;-0.760728175;-0.604138353;-0.504992053;-0.443931688;-0.41608383;-0.41608383;-0.443931688;-0.504992053;-0.604138353;-0.760728175;-1.03
3.12.2003;-1.03;-0.756240056;-0.599042777;-0.499394629;-0.437923101;-0.409906075;-0.409906075;-0.437923101;-0.499394629;-0.599042777;-0.756240056;-1.03
4.12.2003;-1.03;-0.76151503;-0.604912883;-0.505370909;-0.443899266;-0.415701466;-0.415701466;-0.443899266;-0.505370909;-0.604912883;-0.76151503;-1.03
5.12.2003;-1.03;-0.766458738;-0.610656767;-0.511256684;-0.44985716;-0.421410882;-0.421410882;-0.44985716;-0.511256684;-0.610656767;-0.766458738;-1.03
6.12.2003;-1.03;-0.771114687;-0.616257832;-0.517027251;-0.455764735;-0.427062874;-0.427062874;-0.455764735;-0.517027251;-0.616257832;-0.771114687;-1.03
7.12.2003;-1.03;-0.775526309;-0.621716409;-0.522683857;-0.461611208;-0.432690301;-0.432690301;-0.461611208;-0.522683857;-0.621716409;-0.775526309;-1.03
8.12.2003;-1.03;-0.779718741;-0.627023297;-0.528223788;-0.467379519;-0.43830047;-0.43830047;-0.467379519;-0.528223788;-0.627023297;-0.779718741;-1.03
9.12.2003;-1.03;-0.746365825;-0.589336896;-0.488434557;-0.426138003;-0.39727484;-0.39727484;-0.426138003;-0.488434557;-0.589336896;-0.746365825;-1.03
10.12.2003;-1.03;-0.750808215;-0.593360074;-0.492516254;-0.430103709;-0.401601838;-0.401601838;-0.430103709;-0.492516254;-0.593360074;-0.750808215;-1.03
11.12.2003;-1.03;-0.756448038;-0.59917519;-0.498532333;-0.436127331;-0.407695296;-0.407695296;-0.436127331;-0.498532333;-0.59917519;-0.756448038;-1.03
12.12.2003;-1.03;-0.761678629;-0.604906323;-0.504490531;-0.442159864;-0.413614231;-0.413614231;-0.442159864;-0.504490531;-0.604906323;-0.761678629;-1.03
13.12.2003;-1.03;-0.766572853;-0.610537268;-0.510363191;-0.448173034;-0.419421412;-0.419421412;-0.448173034;-0.510363191;-0.610537268;-0.766572853;-1.03
14.12.2003;-1.03;-0.771183414;-0.616052757;-0.516131041;-0.454142129;-0.425158617;-0.425158617;-0.454142129;-0.516131041;-0.616052757;-0.771183414;-1.03
15.12.2003;-1.03;-0.775551599;-0.621443702;-0.521788272;-0.460049814;-0.430858715;-0.430858715;-0.460049814;-0.521788272;-0.621443702;-0.775551599;-1.03
16.12.2003;-1.03;-0.779702988;-0.626696337;-0.527329529;-0.465876683;-0.436532588;-0.436532588;-0.465876683;-0.527329529;-0.626696337;-0.779702988;-1.03
17.12.2003;-1.03;-0.783665928;-0.631812215;-0.532766829;-0.471620156;-0.44219222;-0.44219222;-0.471620156;-0.532766829;-0.631812215;-0.783665928;-1.03
18.12.2003;-1.03;-0.787460525;-0.636793226;-0.538111022;-0.477275142;-0.447834932;-0.447834932;-0.477275142;-0.538111022;-0.636793226;-0.787460525;-1.03
19.12.2003;-1.03;-0.791101799;-0.641642164;-0.543370068;-0.482837489;-0.453451605;-0.453451605;-0.482837489;-0.543370068;-0.641642164;-0.791101799;-1.03
20.12.2003;-1.03;-0.725310998;-0.56702801;-0.463811388;-0.401424399;-0.372836655;-0.372836655;-0.401424399;-0.463811388;-0.56702801;-0.725310998;-1.03
21.12.2003;-1.03;-0.732840247;-0.573144569;-0.469671976;-0.407556735;-0.380089219;-0.380089219;-0.407556735;-0.469671976;-0.573144569;-0.732840247;-1.03
22.12.2003;-1.03;-0.73960957;-0.579212806;-0.475810316;-0.41380426;-0.386846591;-0.386846591;-0.41380426;-0.475810316;-0.579212806;-0.73960957;-1.03
23.12.2003;-1.03;-0.74576697;-0.585219063;-0.482104894;-0.420078031;-0.393235123;-0.393235123;-0.420078031;-0.482104894;-0.585219063;-0.74576697;-1.03
24.12.2003;-1.03;-0.751436289;-0.591162022;-0.488456409;-0.4263434;-0.399361976;-0.399361976;-0.4263434;-0.488456409;-0.591162022;-0.751436289;-1.03
25.12.2003;-1.03;-0.756704119;-0.597025128;-0.49477397;-0.432576319;-0.405301289;-0.405301289;-0.432576319;-0.49477397;-0.597025128;-0.756704119;-1.03
26.12.2003;-1.03;-0.761642357;-0.602797702;-0.501003413;-0.438768104;-0.411114955;-0.411114955;-0.438768104;-0.501003413;-0.602797702;-0.761642357;-1.03
27.12.2003;-1.03;-0.766303677;-0.608464783;-0.507109662;-0.444907429;-0.416844535;-0.416844535;-0.444907429;-0.507109662;-0.608464783;-0.766303677;-1.03
28.12.2003;-1.03;-0.770730656;-0.614016208;-0.513077264;-0.450984786;-0.42252408;-0.42252408;-0.450984786;-0.513077264;-0.614016208;-0.770730656;-1.03
29.12.2003;-1.03;-0.76831723;-0.611825993;-0.510918154;-0.448638223;-0.419855176;-0.419855176;-0.448638223;-0.510918154;-0.611825993;-0.76831723;-1.03
30.12.2003;-1.03;-0.769282125;-0.61330016;-0.512585972;-0.450270219;-0.421257302;-0.421257302;-0.450270219;-0.512585972;-0.61330016;-0.769282125;-1.03
31.12.2003;-1.03;-0.773690522;-0.618701992;-0.518353717;-0.456226353;-0.427010866;-0.427010866;-0.456226353;-0.518353717;-0.618701992;-0.773690522;-1.03
1.1.2004;-1.03;-0.777880193;-0.62398361;-0.523991017;-0.462118145;-0.432727044;-0.432727044;-0.462118145;-0.523991017;-0.62398361;-0.777880193;-1.03
2.1.2004;-1.03;-0.781877302;-0.629135866;-0.529507146;-0.467931431;-0.438420823;-0.438420823;-0.467931431;-0.529507146;-0.629135866;-0.781877302;-1.03
3.1.2004;-1.03;-0.78570413;-0.634157365;-0.534915899;-0.473659266;-0.444098125;-0.444098125;-0.473659266;-0.534915899;-0.634157365;-0.78570413;-1.03
4.1.2004;-1.03;-0.789377834;-0.639049994;-0.54023085;-0.479296164;-0.449754145;-0.449754145;-0.479296164;-0.54023085;-0.639049994;-0.789377834;-1.03
5.1.2004;-1.03;-0.79291126;-0.643816549;-0.545460072;-0.484838527;-0.455379508;-0.455379508;-0.484838527;-0.545460072;-0.643816549;-0.79291126;-1.03
6.1.2004;-1.03;-0.796317626;-0.648463319;-0.550610553;-0.490289304;-0.460967001;-0.460967001;-0.490289304;-0.550610553;-0.648463319;-0.796317626;-1.03
7.1.2004;-1.03;-0.79960967;-0.652999571;-0.555688604;-0.49565708;-0.466510634;-0.466510634;-0.49565708;-0.555688604;-0.652999571;-0.79960967;-1.03
8.1.2004;-1.03;-0.802793634;-0.657428303;-0.56069255;-0.500944396;-0.471997328;-0.471997328;-0.500944396;-0.56069255;-0.657428303;-0.802793634;-1.03
9.1.2004;-1.03;-0.805875522;-0.661753209;-0.565621159;-0.506154944;-0.477415309;-0.477415309;-0.506154944;-0.565621159;-0.661753209;-0.805875522;-1.03
10.1.2004;-1.03;-0.808865823;-0.665984337;-0.570479742;-0.511298248;-0.482762283;-0.482762283;-0.511298248;-0.570479742;-0.665984337;-0.808865823;-1.03
11.1.2004;-1.03;-0.811769756;-0.670125602;-0.575266405;-0.516374961;-0.488030956;-0.488030956;-0.516374961;-0.575266405;-0.670125602;-0.811769756;-1.03
12.1.2004;-1.03;-0.814595495;-0.674184767;-0.579983396;-0.521389243;-0.49322368;-0.49322368;-0.521389243;-0.579983396;-0.674184767;-0.814595495;-1.03
13.1.2004;-1.03;-0.817346437;-0.678163601;-0.584627252;-0.526339495;-0.498339172;-0.498339172;-0.526339495;-0.584627252;-0.678163601;-0.817346437;-1.03
14.1.2004;-1.03;-0.820028955;-0.682067508;-0.589199327;-0.531228484;-0.503381974;-0.503381974;-0.531228484;-0.589199327;-0.682067508;-0.820028955;-1.03
15.1.2004;-1.03;-0.822647309;-0.685899123;-0.593699827;-0.536056372;-0.508354768;-0.508354768;-0.536056372;-0.593699827;-0.685899123;-0.822647309;-1.03
16.1.2004;-1.03;-0.825206088;-0.689661595;-0.598130671;-0.540824296;-0.513261446;-0.513261446;-0.540824296;-0.598130671;-0.689661595;-0.825206088;-1.03
17.1.2004;-1.03;-0.827708033;-0.693356855;-0.602492296;-0.545531341;-0.518103851;-0.518103851;-0.545531341;-0.602492296;-0.693356855;-0.827708033;-1.03
18.1.2004;-1.03;-0.83015318;-0.696983517;-0.606781784;-0.550173245;-0.522880405;-0.522880405;-0.550173245;-0.606781784;-0.696983517;-0.83015318;-1.03
19.1.2004;-1.03;-0.832545969;-0.70054586;-0.611002867;-0.554752196;-0.527596179;-0.527596179;-0.554752196;-0.611002867;-0.70054586;-0.832545969;-1.03
20.1.2004;-1.03;-0.834890221;-0.704047648;-0.615159268;-0.559270324;-0.532255134;-0.532255134;-0.559270324;-0.615159268;-0.704047648;-0.834890221;-1.03
21.1.2004;-1.03;-0.837184298;-0.707485941;-0.619247798;-0.563723011;-0.536853382;-0.536853382;-0.563723011;-0.619247798;-0.707485941;-0.837184298;-1.03
22.1.2004;-1.03;-0.839434949;-0.7108685;-0.623276792;-0.568118203;-0.541398607;-0.541398607;-0.568118203;-0.623276792;-0.7108685;-0.839434949;-1.03
23.1.2004;-1.03;-0.841647593;-0.714201579;-0.627253142;-0.572461838;-0.5458967;-0.5458967;-0.572461838;-0.627253142;-0.714201579;-0.841647593;-1.03
24.1.2004;-1.03;-0.843808643;-0.717467959;-0.631158673;-0.576734194;-0.550327239;-0.550327239;-0.576734194;-0.631158673;-0.717467959;-0.843808643;-1.03
25.1.2004;-1.03;-0.780001534;-0.645721957;-0.556286833;-0.499992348;-0.472659874;-0.472659874;-0.499992348;-0.556286833;-0.645721957;-0.780001534;-1.03
26.1.2004;-1.03;-0.785196483;-0.649390335;-0.559967996;-0.503992464;-0.476847105;-0.476847105;-0.503992464;-0.559967996;-0.649390335;-0.785196483;-1.03
27.1.2004;-1.03;-0.790598231;-0.653975196;-0.564571493;-0.508861948;-0.481911868;-0.481911868;-0.508861948;-0.564571493;-0.653975196;-0.790598231;-1.03
28.1.2004;-1.03;-0.795516462;-0.658552935;-0.569181691;-0.513680834;-0.486906934;-0.486906934;-0.513680834;-0.569181691;-0.658552935;-0.795516462;-1.03
29.1.2004;-1.03;-0.80003932;-0.663089816;-0.57378818;-0.518457536;-0.491835463;-0.491835463;-0.518457536;-0.57378818;-0.663089816;-0.80003932;-1.03
30.1.2004;-1.03;-0.80423272;-0.667562383;-0.578377241;-0.523193638;-0.496699041;-0.496699041;-0.523193638;-0.578377241;-0.667562383;-0.80423272;-1.03
31.1.2004;-1.03;-0.808152827;-0.671961945;-0.582942558;-0.527895666;-0.501506658;-0.501506658;-0.527895666;-0.582942558;-0.671961945;-0.808152827;-1.03
1.2.2004;-1.03;-0.811837156;-0.67627592;-0.587469572;-0.532558129;-0.506256772;-0.506256772;-0.532558129;-0.587469572;-0.67627592;-0.811837156;-1.03
2.2.2004;-1.03;-0.815319808;-0.680501436;-0.591952031;-0.537180965;-0.510953816;-0.510953816;-0.537180965;-0.591952031;-0.680501436;-0.815319808;-1.03
3.2.2004;-1.03;-0.818642771;-0.684656133;-0.596404563;-0.541783264;-0.515621592;-0.515621592;-0.541783264;-0.596404563;-0.684656133;-0.818642771;-1.03
4.2.2004;-1.03;-0.821795874;-0.688699697;-0.600781521;-0.546320598;-0.520219398;-0.520219398;-0.546320598;-0.600781521;-0.688699697;-0.821795874;-1.03
5.2.2004;-1.03;-0.824817097;-0.692658556;-0.605105802;-0.550817729;-0.52477634;-0.52477634;-0.550817729;-0.605105802;-0.692658556;-0.824817097;-1.03
6.2.2004;-1.03;-0.827713756;-0.696525723;-0.609365392;-0.555262938;-0.529284205;-0.529284205;-0.555262938;-0.609365392;-0.696525723;-0.827713756;-1.03
7.2.2004;-1.03;-0.830503375;-0.700310278;-0.613566216;-0.559661919;-0.533751055;-0.533751055;-0.559661919;-0.613566216;-0.700310278;-0.830503375;-1.03
8.2.2004;-1.03;-0.833293089;-0.704134977;-0.617835076;-0.56414445;-0.538309623;-0.538309623;-0.56414445;-0.617835076;-0.704134977;-0.833293089;-1.03
9.2.2004;-1.03;-0.835887655;-0.707752849;-0.621909014;-0.568440253;-0.542686414;-0.542686414;-0.568440253;-0.621909014;-0.707752849;-0.835887655;-1.03
10.2.2004;-1.03;-0.838407609;-0.711303378;-0.625932022;-0.572695829;-0.547030067;-0.547030067;-0.572695829;-0.625932022;-0.711303378;-0.838407609;-1.03
11.2.2004;-1.03;-0.840851173;-0.714779408;-0.629894462;-0.576900098;-0.551329192;-0.551329192;-0.576900098;-0.629894462;-0.714779408;-0.840851173;-1.03
12.2.2004;-1.03;-0.843228824;-0.718189987;-0.633804028;-0.581059833;-0.555590218;-0.555590218;-0.581059833;-0.633804028;-0.718189987;-0.843228824;-1.03
13.2.2004;-1.03;-0.845539033;-0.72152998;-0.63765334;-0.585166518;-0.559803939;-0.559803939;-0.585166518;-0.63765334;-0.72152998;-0.845539033;-1.03
14.2.2004;-1.03;-0.847801782;-0.724821857;-0.641464795;-0.589242381;-0.56399221;-0.56399221;-0.589242381;-0.641464795;-0.724821857;-0.847801782;-1.03
15.2.2004;-1.03;-0.850003501;-0.728046885;-0.645216304;-0.593264249;-0.568131355;-0.568131355;-0.593264249;-0.645216304;-0.728046885;-0.850003501;-1.03
16.2.2004;-1.03;-0.852156161;-0.731217922;-0.648919889;-0.597244272;-0.572232856;-0.572232856;-0.597244272;-0.648919889;-0.731217922;-0.852156161;-1.03
17.2.2004;-1.03;-0.854246007;-0.734316209;-0.65255404;-0.601159599;-0.576272786;-0.576272786;-0.601159599;-0.65255404;-0.734316209;-0.854246007;-1.03
18.2.2004;-1.03;-0.8562907;-0.737362122;-0.656139634;-0.605030897;-0.580271447;-0.580271447;-0.605030897;-0.656139634;-0.737362122;-0.8562907;-1.03
19.2.2004;-1.03;-0.858296191;-0.740362106;-0.659682616;-0.608863395;-0.584233877;-0.584233877;-0.608863395;-0.659682616;-0.740362106;-0.858296191;-1.03
20.2.2004;-1.03;-0.860258542;-0.743310424;-0.66317572;-0.612649202;-0.588151527;-0.588151527;-0.612649202;-0.66317572;-0.743310424;-0.860258542;-1.03
21.2.2004;-1.03;-0.862192784;-0.74622519;-0.666637936;-0.616407453;-0.592043345;-0.592043345;-0.616407453;-0.666637936;-0.74622519;-0.862192784;-1.03
22.2.2004;-1.03;-0.864087918;-0.749092318;-0.670053021;-0.620121066;-0.595891744;-0.595891744;-0.620121066;-0.670053021;-0.749092318;-0.864087918;-1.03
23.2.2004;-1.03;-0.865937131;-0.751902641;-0.673410094;-0.623778422;-0.599684735;-0.599684735;-0.623778422;-0.673410094;-0.751902641;-0.865937131;-1.03
24.2.2004;-1.03;-0.867748863;-0.754665815;-0.676719002;-0.627389254;-0.603431989;-0.603431989;-0.627389254;-0.676719002;-0.754665815;-0.867748863;-1.03
25.2.2004;-1.03;-0.869529805;-0.757389721;-0.679987809;-0.630961465;-0.607140969;-0.607140969;-0.630961465;-0.679987809;-0.757389721;-0.869529805;-1.03
26.2.2004;-1.03;-0.871293592;-0.760091077;-0.683234505;-0.63451325;-0.610830011;-0.610830011;-0.63451325;-0.683234505;-0.760091077;-0.871293592;-1.03
27.2.2004;-1.03;-0.873018489;-0.762742985;-0.686428393;-0.638013109;-0.614467302;-0.614467302;-0.638013109;-0.686428393;-0.762742985;-0.873018489;-1.03
28.2.2004;-1.03;-0.874705237;-0.765345705;-0.689569121;-0.641460437;-0.618052271;-0.618052271;-0.641460437;-0.689569121;-0.765345705;-0.874705237;-1.03
29.2.2004;-1.03;-0.876369031;-0.767917873;-0.692676846;-0.644875384;-0.621605382;-0.621605382;-0.644875384;-0.692676846;-0.767917873;-0.876369031;-1.03
1.3.2004;-1.03;-0.877996362;-0.770442627;-0.69573261;-0.648237619;-0.625106406;-0.625106406;-0.648237619;-0.69573261;-0.770442627;-0.877996362;-1.03
2.3.2004;-1.03;-0.879605387;-0.772941882;-0.698760731;-0.651571995;-0.628580295;-0.628580295;-0.651571995;-0.698760731;-0.772941882;-0.879605387;-1.03
3.3.2004;-1.03;-0.881192506;-0.775411336;-0.701756247;-0.654873259;-0.632021574;-0.632021574;-0.654873259;-0.701756247;-0.775411336;-0.881192506;-1.03
4.3.2004;-1.03;-0.882843315;-0.777956833;-0.704837457;-0.658263747;-0.635554016;-0.635554016;-0.658263747;-0.704837457;-0.777956833;-0.882843315;-1.03
5.3.2004;-1.03;-0.884439169;-0.780435036;-0.707843659;-0.661577839;-0.639009931;-0.639009931;-0.661577839;-0.707843659;-0.780435036;-0.884439169;-1.03
6.3.2004;-1.03;-0.886005481;-0.78287535;-0.710807958;-0.664849263;-0.642423323;-0.642423323;-0.664849263;-0.710807958;-0.78287535;-0.886005481;-1.03
7.3.2004;-1.03;-0.887537041;-0.785270882;-0.713722647;-0.668069678;-0.645785378;-0.645785378;-0.668069678;-0.713722647;-0.785270882;-0.887537041;-1.03
8.3.2004;-1.03;-0.888978539;-0.787552682;-0.716510635;-0.671158208;-0.649013733;-0.649013733;-0.671158208;-0.716510635;-0.787552682;-0.888978539;-1.03
9.3.2004;-1.03;-0.890399626;-0.789803803;-0.719264668;-0.674211094;-0.652205784;-0.652205784;-0.674211094;-0.719264668;-0.789803803;-0.890399626;-1.03
10.3.2004;-1.03;-0.891802773;-0.792027695;-0.7219883;-0.677231985;-0.655365216;-0.655365216;-0.677231985;-0.7219883;-0.792027695;-0.891802773;-1.03
11.3.2004;-1.03;-0.893186902;-0.794223395;-0.724680208;-0.680219421;-0.658490527;-0.658490527;-0.680219421;-0.724680208;-0.794223395;-0.893186902;-1.03
12.3.2004;-1.03;-0.894548125;-0.79638644;-0.727335415;-0.683167955;-0.661576152;-0.661576152;-0.683167955;-0.727335415;-0.79638644;-0.894548125;-1.03
13.3.2004;-1.03;-0.895904294;-0.798538769;-0.72997817;-0.68610281;-0.66464794;-0.66464794;-0.68610281;-0.72997817;-0.798538769;-0.895904294;-1.03
14.3.2004;-1.03;-0.897264385;-0.800692072;-0.732621292;-0.689037393;-0.667719702;-0.667719702;-0.689037393;-0.732621292;-0.800692072;-0.897264385;-1.03
15.3.2004;-1.03;-0.898599134;-0.802811404;-0.735225788;-0.691930627;-0.670749628;-0.670749628;-0.691930627;-0.735225788;-0.802811404;-0.898599134;-1.03
16.3.2004;-1.03;-0.899984323;-0.804989235;-0.737894595;-0.694891837;-0.673848563;-0.673848563;-0.694891837;-0.737894595;-0.804989235;-0.899984323;-1.03
17.3.2004;-1.03;-0.901335083;-0.807124392;-0.740515319;-0.697801862;-0.676895649;-0.676895649;-0.697801862;-0.740515319;-0.807124392;-0.901335083;-1.03
18.3.2004;-1.03;-0.902667298;-0.809235071;-0.743108218;-0.700682259;-0.679912584;-0.679912584;-0.700682259;-0.743108218;-0.809235071;-0.902667298;-1.03
19.3.2004;-1.03;-0.903954971;-0.811289159;-0.745637581;-0.703494844;-0.68286053;-0.68286053;-0.703494844;-0.745637581;-0.811289159;-0.903954971;-1.03
20.3.2004;-1.03;-0.905167933;-0.813248496;-0.748060923;-0.706194105;-0.685692743;-0.685692743;-0.706194105;-0.748060923;-0.813248496;-0.905167933;-1.03
21.3.2004;-1.03;-0.906385472;-0.815207475;-0.750482831;-0.708891779;-0.688522402;-0.688522402;-0.708891779;-0.750482831;-0.815207475;-0.906385472;-1.03
22.3.2004;-1.03;-0.907627137;-0.817191179;-0.75293101;-0.711617267;-0.691379892;-0.691379892;-0.711617267;-0.75293101;-0.817191179;-0.907627137;-1.03
23.3.2004;-1.03;-0.908768158;-0.819049479;-0.755239042;-0.714192952;-0.694083485;-0.694083485;-0.714192952;-0.755239042;-0.819049479;-0.908768158;-1.03
24.3.2004;-1.03;-0.90996172;-0.82096519;-0.757609255;-0.716834773;-0.696854458;-0.696854458;-0.716834773;-0.757609255;-0.82096519;-0.90996172;-1.03
25.3.2004;-1.03;-0.911142304;-0.82286189;-0.759957051;-0.719452306;-0.69960023;-0.69960023;-0.719452306;-0.759957051;-0.82286189;-0.911142304;-1.03
26.3.2004;-1.03;-0.912299661;-0.824727208;-0.762268807;-0.722031054;-0.70230589;-0.70230589;-0.722031054;-0.762268807;-0.824727208;-0.912299661;-1.03
27.3.2004;-1.03;-0.913488182;-0.826626769;-0.764617069;-0.724648312;-0.705050961;-0.705050961;-0.724648312;-0.764617069;-0.826626769;-0.913488182;-1.03
28.3.2004;-1.03;-0.914677857;-0.828526134;-0.766964189;-0.72726373;-0.707793625;-0.707793625;-0.72726373;-0.766964189;-0.828526134;-0.914677857;-1.03
29.3.2004;-1.03;-0.915881928;-0.830441634;-0.769328243;-0.729896445;-0.710553624;-0.710553624;-0.729896445;-0.769328243;-0.830441634;-0.915881928;-1.03
30.3.2004;-1.03;-0.917067627;-0.83233455;-0.77166665;-0.732501209;-0.71328436;-0.71328436;-0.732501209;-0.77166665;-0.83233455;-0.917067627;-1.03
31.3.2004;-1.03;-0.918230621;-0.834198996;-0.773972921;-0.735071205;-0.715978873;-0.715978873;-0.735071205;-0.773972921;-0.834198996;-0.918230621;-1.03
1.4.2004;-1.03;-0.919309718;-0.835960252;-0.776164613;-0.737518885;-0.718547022;-0.718547022;-0.737518885;-0.776164613;-0.835960252;-0.919309718;-1.03
2.4.2004;-1.03;-0.920339422;-0.837656864;-0.778283962;-0.739889338;-0.721035412;-0.721035412;-0.739889338;-0.778283962;-0.837656864;-0.920339422;-1.03
3.4.2004;-1.03;-0.921443495;-0.839436964;-0.780493854;-0.74235558;-0.723622311;-0.723622311;-0.74235558;-0.780493854;-0.839436964;-0.921443495;-1.03
4.4.2004;-1.03;-0.905987491;-0.822939804;-0.763798129;-0.725494119;-0.70666025;-0.70666025;-0.725494119;-0.763798129;-0.822939804;-0.905987491;-1.03
5.4.2004;-1.03;-0.89317545;-0.808515768;-0.749099975;-0.710656905;-0.691745728;-0.691745728;-0.710656905;-0.749099975;-0.808515768;-0.89317545;-1.03
6.4.2004;-1.03;-0.891322283;-0.805627439;-0.746220156;-0.70789988;-0.689054697;-0.689054697;-0.70789988;-0.746220156;-0.805627439;-0.891322283;-1.03
7.4.2004;-1.03;-0.879965389;-0.792277323;-0.732408815;-0.693926412;-0.675019922;-0.675019922;-0.693926412;-0.732408815;-0.792277323;-0.879965389;-1.03
8.4.2004;-1.03;-0.878820111;-0.789767081;-0.729702057;-0.691284055;-0.672432139;-0.672432139;-0.691284055;-0.729702057;-0.789767081;-0.878820111;-1.03
9.4.2004;-1.03;-0.882231529;-0.79244595;-0.732322297;-0.694062149;-0.675315186;-0.675315186;-0.694062149;-0.732322297;-0.79244595;-0.882231529;-1.03
10.4.2004;-1.03;-0.885464365;-0.795284571;-0.735111114;-0.696989947;-0.678341222;-0.678341222;-0.696989947;-0.735111114;-0.795284571;-0.885464365;-1.03
11.4.2004;-1.03;-0.888367431;-0.798024496;-0.737804469;-0.699795112;-0.681234291;-0.681234291;-0.699795112;-0.737804469;-0.798024496;-0.888367431;-1.03
12.4.2004;-1.03;-0.891086187;-0.800775676;-0.740535632;-0.702624688;-0.684143685;-0.684143685;-0.702624688;-0.740535632;-0.800775676;-0.891086187;-1.03
13.4.2004;-1.03;-0.874778133;-0.782648111;-0.721617326;-0.683284745;-0.664644748;-0.664644748;-0.683284745;-0.721617326;-0.782648111;-0.874778133;-1.03
14.4.2004;-1.03;-0.84333475;-0.746783702;-0.684016134;-0.64485571;-0.625871895;-0.625871895;-0.64485571;-0.684016134;-0.746783702;-0.84333475;-1.03
15.4.2004;-1.03;-0.813988708;-0.711499741;-0.646706005;-0.606669381;-0.587337314;-0.587337314;-0.606669381;-0.646706005;-0.711499741;-0.813988708;-1.03
16.4.2004;-1.03;-0.787578142;-0.678086543;-0.610986832;-0.570013454;-0.550281822;-0.550281822;-0.570013454;-0.610986832;-0.678086543;-0.787578142;-1.03
17.4.2004;-1.03;-0.761947805;-0.644718255;-0.574899569;-0.532759656;-0.512576854;-0.512576854;-0.532759656;-0.574899569;-0.644718255;-0.761947805;-1.03
18.4.2004;-1.03;-0.745125317;-0.620662449;-0.548000326;-0.504730362;-0.484143446;-0.484143446;-0.504730362;-0.548000326;-0.620662449;-0.745125317;-1.03
19.4.2004;-1.03;-0.720641503;-0.58776038;-0.51158431;-0.466740891;-0.445431973;-0.445431973;-0.466740891;-0.51158431;-0.58776038;-0.720641503;-1.03
20.4.2004;-1.03;-0.708910133;-0.568900345;-0.48954377;-0.443108038;-0.421337703;-0.421337703;-0.443108038;-0.48954377;-0.568900345;-0.708910133;-1.03
21.4.2004;-1.03;-0.708850072;-0.563702707;-0.481592458;-0.433789032;-0.411805361;-0.411805361;-0.433789032;-0.481592458;-0.563702707;-0.708850072;-1.03
22.4.2004;-1.03;-0.695371179;-0.544114073;-0.457811402;-0.4086282;-0.386948161;-0.386948161;-0.4086282;-0.457811402;-0.544114073;-0.695371179;-1.03
23.4.2004;-1.03;-0.673439898;-0.514513569;-0.423134415;-0.37325856;-0.351998183;-0.351998183;-0.37325856;-0.423134415;-0.514513569;-0.673439898;-1.03
24.4.2004;-1.03;-0.641959899;-0.471076299;-0.375950897;-0.325883808;-0.304382315;-0.304382315;-0.325883808;-0.375950897;-0.471076299;-0.641959899;-1.03
25.4.2004;-1.03;-0.618809558;-0.434922131;-0.334952349;-0.286690068;-0.26679183;-0.26679183;-0.286690068;-0.334952349;-0.434922131;-0.618809558;-1.03
26.4.2004;-1.03;-0.586226489;-0.388671299;-0.287659575;-0.241103717;-0.221307508;-0.221307508;-0.241103717;-0.287659575;-0.388671299;-0.586226489;-1.03
27.4.2004;-1.03;-0.549751641;-0.338181275;-0.23931972;-0.195302744;-0.175473705;-0.175473705;-0.195302744;-0.23931972;-0.338181275;-0.549751641;-1.03
